,Unnamed: 0,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,lat,lon,Channel
7666,7666,7667,US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,41.8383,-71.4377,Online
7667,7667,7668,US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,41.8383,-71.4377,Online
7668,7668,7669,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,42.4112,-71.0514,Online
7669,7669,7670,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,42.4112,-71.0514,Online
7670,7670,7671,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,42.4112,-71.0514,Online
7671,7671,7672,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,42.4112,-71.0514,InStore
7672,7672,7673,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,42.4112,-71.0514,Online
7673,7673,7674,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,42.4112,-71.0514,Online
7674,7674,7675,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,42.4112,-71.0514,Online
7675,7675,7676,CA-2018-133487,06/05/2018,09/05/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,34.107,-117.5941,InStore
7676,7676,7677,CA-2015-142951,08/10/2015,08/10/2015,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,35.22,-80.7881,InStore
7677,7677,7678,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,41.8383,-71.4377,Online
7678,7678,7679,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,41.8383,-71.4377,InStore
7679,7679,7680,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,41.8383,-71.4377,Online
7680,7680,7681,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,41.8383,-71.4377,Online
7681,7681,7682,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,41.8383,-71.4377,InStore
7682,7682,7683,CA-2016-120782,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,43.6376,-84.268,InStore
7683,7683,7684,CA-2016-120782,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,43.6376,-84.268,Online
7684,7684,7685,CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,43.174,-77.5637,Online
7685,7685,7686,CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,43.174,-77.5637,Online
7686,7686,7687,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,42.2545,-84.3875,InStore
7687,7687,7688,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,42.2545,-84.3875,InStore
7688,7688,7689,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0,42.2545,-84.3875,InStore
7689,7689,7690,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,36.7304,-76.5931,InStore
7690,7690,7691,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,36.7304,-76.5931,InStore
7691,7691,7692,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,36.7304,-76.5931,Online
7692,7692,7693,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,37.9324,-121.6894,Online
7693,7693,7694,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,37.9324,-121.6894,Online
7694,7694,7695,CA-2017-118899,22/03/2017,22/03/2017,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,47.6733,-122.3426,Online
7695,7695,7696,CA-2018-107958,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,29.6984,-95.5405,InStore
7696,7696,7697,CA-2018-107958,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,29.6984,-95.5405,InStore
7697,7697,7698,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,42.7115,-71.167,Online
7698,7698,7699,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,42.7115,-71.167,Online
7699,7699,7700,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,42.7115,-71.167,Online
7700,7700,7701,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,42.7115,-71.167,Online
7701,7701,7702,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,42.7115,-71.167,InStore
7702,7702,7703,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,42.4337,-83.0434,Online
7703,7703,7704,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,42.4337,-83.0434,Online
7704,7704,7705,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,42.4337,-83.0434,Online
7705,7705,7706,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,42.4337,-83.0434,Online
7706,7706,7707,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,42.4337,-83.0434,InStore
7707,7707,7708,CA-2018-100237,15/10/2018,19/10/2018,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,40.3134,-111.6953,Online
7708,7708,7709,CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,40.0343,-75.1213,InStore
7709,7709,7710,CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,40.0343,-75.1213,Online
7710,7710,7711,US-2016-142811,02/04/2016,07/04/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,33.3992,-111.7896,Online
7711,7711,7712,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,35.0583,-79.008,Online
7712,7712,7713,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,35.0583,-79.008,InStore
7713,7713,7714,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,35.0583,-79.008,Online
7714,7714,7715,CA-2015-150203,05/12/2015,07/12/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,34.0818,-118.1753,InStore
7715,7715,7716,US-2018-101518,03/11/2018,08/11/2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,40.0118,-75.1456,Online
7716,7716,7717,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,38.7902,-104.8199,InStore
7717,7717,7718,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,38.7902,-104.8199,InStore
7718,7718,7719,US-2018-146213,09/09/2018,14/09/2018,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,34.0818,-118.1753,InStore
7719,7719,7720,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,40.7262,-73.9796,InStore
7720,7720,7721,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,40.7262,-73.9796,Online
7721,7721,7722,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,40.7262,-73.9796,Online
7722,7722,7723,US-2018-138086,16/04/2018,20/04/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,37.7917,-122.4186,InStore
7723,7723,7724,CA-2016-139374,10/09/2016,14/09/2016,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,30.2063,-97.7956,Online
7724,7724,7725,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,41.4509,-81.619,InStore
7725,7725,7726,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,41.4509,-81.619,Online
7726,7726,7727,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,41.4509,-81.619,Online
7727,7727,7728,US-2016-150231,16/03/2016,20/03/2016,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,40.7262,-73.9796,InStore
7728,7728,7729,CA-2017-106915,26/11/2017,02/12/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,31.7089,-106.3293,InStore
7729,7729,7730,US-2017-109260,26/09/2017,01/10/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,30.4874,-84.3189,Online
7730,7730,7731,CA-2018-104850,13/06/2018,19/06/2018,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,47.6733,-122.3426,Online
7731,7731,7732,CA-2018-140508,18/09/2018,21/09/2018,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,32.8681,-96.8622,InStore
7732,7732,7733,CA-2018-143294,02/06/2018,08/06/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,29.9781,-95.5803,InStore
7733,7733,7734,CA-2017-165673,15/05/2017,19/05/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,39.9528,-83.7804,Online
7734,7734,7735,CA-2018-134418,15/09/2018,20/09/2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,47.6733,-122.3426,Online
7735,7735,7736,US-2017-106313,22/08/2017,26/08/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,47.6633,-122.3022,InStore
7736,7736,7737,CA-2015-105872,30/05/2015,06/06/2015,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,40.7864,-73.9764,InStore
7737,7737,7738,CA-2018-108287,18/12/2018,20/12/2018,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,35.22,-80.7881,Online
7738,7738,7739,CA-2018-141103,30/07/2018,06/08/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,39.3446,-76.6794,InStore
7739,7739,7740,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,37.7509,-122.4153,Online
7740,7740,7741,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,37.7509,-122.4153,Online
7741,7741,7742,CA-2016-147816,24/09/2016,26/09/2016,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,32.2691,-110.9845,Online
7742,7742,7743,CA-2018-105326,20/08/2018,27/08/2018,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,34.0699,-118.3492,InStore
